[7/12/20 01:16AM]	[CLANCHAT]: Nom: dang we went down 1 rank in runelocus	
[8/2/20 10:45AM]	[CLANCHAT]: Obitominerin: chaos	
[8/2/20 10:45AM]	[CLANCHAT]: Obitominerin:  i have hard accept that task :p	
[8/2/20 10:47AM]	[CLANCHAT]: Martijn: LOL	
[8/2/20 10:47AM]	[CLANCHAT]: Martijn: salty	
[8/2/20 10:48AM]	[CLANCHAT]: Hairloss: lmao	
[8/2/20 10:51AM]	[CLANCHAT]: Ghosted: oshit	
[8/2/20 10:51AM]	[CLANCHAT]: Ghosted: gz?	
[8/2/20 10:51AM]	[CLANCHAT]: Blue: tyty	
[8/2/20 10:54AM]	[CLANCHAT]: Obitominerin: nomad shop will be add new stuff?	
[8/2/20 10:54AM]	[CLANCHAT]: Martijn: nomad staff	
[8/2/20 10:54AM]	[CLANCHAT]: Martijn: stugg	
[8/2/20 10:54AM]	[CLANCHAT]: Obitominerin: ohh awesome. i love his clothing	
[8/2/20 10:55AM]	[CLANCHAT]: Shock Blade:  rip hi cloth off then lol	
[8/2/20 10:55AM]	[CLANCHAT]: Shock Blade:  his*	
[8/2/20 10:55AM]	[CLANCHAT]: Obitominerin: lol i want his mask on my head :p	
[8/2/20 10:55AM]	[CLANCHAT]: Shock Blade:  skin him 	
[8/2/20 10:55AM]	[CLANCHAT]: Obitominerin: i have rs3 his clothing it's badass	
[8/2/20 10:55AM]	[CLANCHAT]: Shock Blade:  i got it :)	
[8/2/20 10:56AM]	[CLANCHAT]: Obitominerin: i really need to sunglasses just all in here janus :p	
[8/2/20 10:57AM]	[CLANCHAT]: Shock Blade:  and i got the sunglasses there aswell	
[8/2/20 10:58AM]	[CLANCHAT]: Obitominerin: really!?	
[8/2/20 10:58AM]	[CLANCHAT]: Shock Blade:  yea lol	
[8/2/20 10:58AM]	[CLANCHAT]: Obitominerin: in here?	
[8/2/20 10:58AM]	[CLANCHAT]: Shock Blade:  no	
[8/2/20 10:58AM]	[CLANCHAT]: Shock Blade:  rs3	
[8/2/20 10:58AM]	[CLANCHAT]: Obitominerin: oh fuck lmao i have all color sunglasses in rs3	
[8/2/20 10:58AM]	[CLANCHAT]: Shock Blade:  the one from rare tokens or from ge?	
[8/2/20 10:58AM]	[CLANCHAT]: Obitominerin: not g.e 	
[8/2/20 10:59AM]	[CLANCHAT]: Obitominerin: it's rare token and clue	
[8/2/20 10:59AM]	[CLANCHAT]: Obitominerin: g.e sunglasses rounds are lame	
[8/2/20 10:59AM]	[CLANCHAT]: Shock Blade:  that i agree	
[8/2/20 10:59AM]	[CLANCHAT]: Shock Blade:  the clue ones that are square?	
[8/2/20 10:59AM]	[CLANCHAT]: Shock Blade:  i think	
[8/2/20 11:00AM]	[CLANCHAT]: Obitominerin: yeah i don't remm lol. mine is sunglasses purple :p 	
[8/2/20 11:00AM]	[CLANCHAT]: Shock Blade:  hm is ur bank wealth there?	
[8/2/20 11:01AM]	[CLANCHAT]: Obitominerin: hm i don't know	
[8/2/20 11:01AM]	[CLANCHAT]: Dylan: stonks	
[8/2/20 11:01AM]	[CLANCHAT]: Ghosted: holy shit your name's dylan too	
[8/2/20 11:02AM]	[CLANCHAT]: Shock Blade:  yo obito	
[8/2/20 11:02AM]	[CLANCHAT]: Obitominerin: hi	
[8/2/20 11:02AM]	[CLANCHAT]: Shock Blade:  wana meet up at rs3 ? x'D	
[8/2/20 11:02AM]	[CLANCHAT]: Shock Blade:  w82	
[8/2/20 11:03AM]	[CLANCHAT]: Shock Blade:  ge	
[8/2/20 11:03AM]	[CLANCHAT]: Shock Blade:  i wana show u something	
[8/2/20 11:03AM]	[CLANCHAT]: Obitominerin: ive another account in rs3 let ya know 	
[8/2/20 11:03AM]	[CLANCHAT]: Obitominerin: let me loading in rs3	
[8/2/20 11:04AM]	[CLANCHAT]: Shock Blade:  o.o	
[8/2/20 11:04AM]	[CLANCHAT]: Hairloss: gz lol	
[8/2/20 11:05AM]	[CLANCHAT]: Shock Blade:  obito u'll see i have the same name as here	
[8/2/20 11:05AM]	[CLANCHAT]: Obitominerin: my real account is share to my sister	
[8/2/20 11:05AM]	[CLANCHAT]: Shock Blade:  xd	
[8/2/20 11:06AM]	[CLANCHAT]: Dylan: gz!	
[8/2/20 11:06AM]	[CLANCHAT]: Obitominerin: my rs3 error cause client -_-	
[8/2/20 11:06AM]	[CLANCHAT]: Blessing: lmao ghosted :D	
[8/2/20 11:06AM]	[CLANCHAT]: Shock Blade:  reload the client	
[8/2/20 11:06AM]	[CLANCHAT]: Shock Blade:  happens 	
[8/2/20 11:07AM]	[CLANCHAT]: Ghosted: whot happened	
[8/2/20 11:08AM]	[CLANCHAT]: Obitominerin: just forget -_-	
[8/2/20 11:08AM]	[CLANCHAT]: Shock Blade:  no prob	
[8/2/20 11:08AM]	[CLANCHAT]: Obitominerin: ill fix that later. that's stupid error cilent.	
[8/2/20 11:09AM]	[CLANCHAT]: Shock Blade:  ever since i open it as a admin app it stopped doing that	
[8/2/20 11:09AM]	[CLANCHAT]: Obitominerin: my childhood account is banned and ohh	
[8/2/20 11:10AM]	[CLANCHAT]: Obitominerin: theyre admin remove to my account. i sent to them i can pay it then 	
[8/2/20 11:10AM]	[CLANCHAT]: Obitominerin:  i can pay them and back give to me account. they won't accept	
[8/2/20 11:11AM]	[CLANCHAT]: Obitominerin: accept	
[8/2/20 11:11AM]	[CLANCHAT]: Obitominerin: wtf my account is 17 yrs	
[8/2/20 11:11AM]	[CLANCHAT]: Sensiblename: altar	
[8/2/20 11:11AM]	[CLANCHAT]: Shock Blade:  did the method i just told u work?	
[8/2/20 11:12AM]	[CLANCHAT]: Obitominerin: altar prayer?	
[8/2/20 11:12AM]	[CLANCHAT]: Blue: anyone selling pegasian boots?	
[8/2/20 11:12AM]	[CLANCHAT]: Obitominerin: damn i want to pegasian	
[8/2/20 11:12AM]	[CLANCHAT]: Obitominerin: reason: i keep it point bosses	
[8/2/20 11:12AM]	[CLANCHAT]: Shock Blade:  how many boss pts is it	
[8/2/20 11:12AM]	[CLANCHAT]: Shock Blade:  the peg boots	
[8/2/20 11:12AM]	[CLANCHAT]: Blue: 450	
[8/2/20 11:13AM]	[CLANCHAT]: Shock Blade:  easy lol	
[8/2/20 11:13AM]	[CLANCHAT]: Obitominerin: i have a 160	
[8/2/20 11:13AM]	[CLANCHAT]: Shock Blade:  yday i got from 10 to 900 lol	
[8/2/20 11:13AM]	[CLANCHAT]: Blue: ye i can buy it but im savin up for new bosshop	
[8/2/20 11:13AM]	[CLANCHAT]: Obitominerin: oh same to me but if they have it boots cuz i need to	
[8/2/20 11:14AM]	[CLANCHAT]: Obitominerin: jagex admin ruin my childhood account :(	
[8/2/20 11:14AM]	[CLANCHAT]: Blue: trickster or pegasian boots?	
[8/2/20 11:14AM]	[CLANCHAT]: Blue: which one is better	
[8/2/20 11:14AM]	[CLANCHAT]: Obitominerin: up to you lol	
[8/2/20 11:14AM]	[CLANCHAT]: Shock Blade:  trickster is same as pernix	
[8/2/20 11:14AM]	[CLANCHAT]: Shock Blade:  thats what kat said	
[8/2/20 11:15AM]	[CLANCHAT]: Obitominerin: if i sell to my another account i can sell to $500 to $1k	
[8/2/20 11:16AM]	[CLANCHAT]: Obitominerin: if you want to buy account rs3 for all 120 for $1k to up	
[8/2/20 11:16AM]	[CLANCHAT]: Dylan: anyone selling cosmetics?	
[8/2/20 11:16AM]	[CLANCHAT]: Shock Blade:  120s are easy to get lel	
[8/2/20 11:16AM]	[CLANCHAT]: Obitominerin: yeah true i do all finish but <3 agily and slayer and range	
[8/2/20 11:17AM]	[CLANCHAT]: Obitominerin: range and attack	
[8/2/20 11:17AM]	[CLANCHAT]: Shock Blade:  for range i did 7k+ kree lo	
[8/2/20 11:17AM]	[CLANCHAT]: Obitominerin: now i have working on range master. 27% to 100%	
[8/2/20 11:17AM]	[CLANCHAT]: Shock Blade:  for 120 def and almost 120 attack around 10k+ vindi kills	
[8/2/20 11:18AM]	[CLANCHAT]: Obitominerin: agily master skillcape is sexy asf 	
[8/2/20 11:18AM]	[CLANCHAT]: Shock Blade:  but it's not 1k+$ trust me	
[8/2/20 11:18AM]	[CLANCHAT]: Shock Blade:  those accs are worth around 100$ or so  	
[8/2/20 11:19AM]	[CLANCHAT]: Obitominerin: oh i see. but osrs is worst money than rs3 account	
[8/2/20 11:19AM]	[CLANCHAT]: Shock Blade:  slower but not worse xd	
[8/2/20 11:19AM]	[CLANCHAT]: Obitominerin: lol ive stopped play on osrs cause i want to back my account in all 99	
[8/2/20 11:20AM]	[CLANCHAT]: Obitominerin: account all lvl 99	
[8/2/20 11:20AM]	[CLANCHAT]: Obitominerin: my account is banned 	
[8/2/20 11:20AM]	[CLANCHAT]: Obitominerin: cause auto clicker lmfao	
[8/2/20 11:21AM]	[CLANCHAT]: Obitominerin: i don't have time to play cuz i have a work.	
[8/2/20 11:22AM]	[CLANCHAT]: Obitominerin: wat?	
[8/2/20 11:24AM]	[CLANCHAT]: Hairloss: gz Blue	
[8/2/20 11:25AM]	[CLANCHAT]: Blue: thankyou hair!	
[8/2/20 11:26AM]	[CLANCHAT]: Obitominerin: raids lists in like mole, and more only 6 players. ya know what 	
[8/2/20 11:26AM]	[CLANCHAT]: Obitominerin: what i mean..	
[8/2/20 11:28AM]	[CLANCHAT]: Obitominerin: sound fun to me lol	
[8/2/20 11:40AM]	[CLANCHAT]: Blue: gz	
[8/2/20 11:40AM]	[CLANCHAT]: Hairloss: gz shock	
[8/2/20 11:40AM]	[CLANCHAT]: Shock Blade:  ty :P	
[8/2/20 11:53AM]	[CLANCHAT]: Dylan: does any1 know where i can get black bootS?	
[8/2/20 11:54AM]	[CLANCHAT]: Shock Blade:  crystal keys	
[8/2/20 11:54AM]	[CLANCHAT]: Shock Blade:  by luck	
[8/2/20 11:54AM]	[CLANCHAT]: Dylan: thats tough	
[8/2/20 12:00PM]	[CLANCHAT]: Obitominerin: finally 1 more 99 summ 	
[8/2/20 12:04PM]	[CLANCHAT]: Blue: any1 selling c keys?	
[8/2/20 12:05PM]	[CLANCHAT]: Alude: why you need them lol	
[8/2/20 12:05PM]	[CLANCHAT]: Alude: he giving shit loot lol	
[8/2/20 12:06PM]	[CLANCHAT]: Blue: need them black boots :(	
[8/2/20 12:06PM]	[CLANCHAT]: Shock Blade:  was literally bout to say that	
[8/2/20 12:06PM]	[CLANCHAT]: Obitominerin: i need to purple or black scarf lmao	
[8/2/20 12:07PM]	[CLANCHAT]: Dylan: yea feelsbad man	
[8/2/20 12:07PM]	[CLANCHAT]: Jackp: anyone selling charming imp?	
[8/2/20 12:07PM]	[CLANCHAT]: Blue: nop im lookin for that aswell :(	
[8/2/20 12:08PM]	[CLANCHAT]: Jackp: time to stay at afk then	
[8/2/20 12:08PM]	[CLANCHAT]: Blue: best option is to afk i guess	
[8/2/20 12:08PM]	[CLANCHAT]: Blue: yeaa	
[8/2/20 12:08PM]	[CLANCHAT]: Jackp: got 28k so far	
[8/2/20 12:08PM]	[CLANCHAT]: Hairloss: I got the boss points to buy those imps for you guys	
[8/2/20 12:08PM]	[CLANCHAT]: Jackp: how much for one hair?	
[8/2/20 12:08PM]	[CLANCHAT]: Hairloss: idm lol	
[8/2/20 12:09PM]	[CLANCHAT]: Jackp: are they tradeable?	
[8/2/20 12:09PM]	[CLANCHAT]: Hairloss: let's test	
[8/2/20 12:09PM]	[CLANCHAT]: Hairloss: where you at?	
[8/2/20 12:09PM]	[CLANCHAT]: Obitominerin: finally bitch!	
[8/2/20 12:09PM]	[CLANCHAT]: Blue: congrats man!	
[8/2/20 12:09PM]	[CLANCHAT]: Obitominerin:  i hate summ skill it's boring	
[8/2/20 12:10PM]	[CLANCHAT]: Alude: someone wanna some stake?	
[8/2/20 12:10PM]	[CLANCHAT]: Obitominerin: stake?	
[8/2/20 12:10PM]	[CLANCHAT]: Shock Blade:  if ur buying me a steak irl im in	
[8/2/20 12:11PM]	[CLANCHAT]: Shock Blade:  ur treat!	
[8/2/20 12:11PM]	[CLANCHAT]: Hairloss: lol	
[8/2/20 12:11PM]	[CLANCHAT]: Obitominerin:  how i take charm out on charming imp?	
[8/2/20 12:11PM]	[CLANCHAT]: Shock Blade:  make him poop it	
[8/2/20 12:12PM]	[CLANCHAT]: Obitominerin: lol how i take out on charming imp cuz i need to charms blue	
[8/2/20 12:12PM]	[CLANCHAT]: Obitominerin: blue	
[8/2/20 12:12PM]	[CLANCHAT]: Blue: :)	
[8/2/20 12:13PM]	[CLANCHAT]: Obitominerin: ya know how to take off on imp for charm all	
[8/2/20 12:13PM]	[CLANCHAT]: Obitominerin: *?	
[8/2/20 12:13PM]	[CLANCHAT]: Dylan: no clue brah	
[8/2/20 12:13PM]	[CLANCHAT]: Hairfarm: prolly the familiars tab	
[8/2/20 12:13PM]	[CLANCHAT]: Hairfarm: and dismiss	
[8/2/20 12:14PM]	[CLANCHAT]: Obitominerin: oh i can't take it charms on imp?	
[8/2/20 12:15PM]	[CLANCHAT]: Alude: lol alched items for 36b :P	
[8/2/20 12:15PM]	[CLANCHAT]: Obitominerin: oh 	
[8/2/20 12:15PM]	[CLANCHAT]: Dylan: whats alched :B	
[8/2/20 12:16PM]	[CLANCHAT]: Alude: sell 4x dragon hunter lances 5b ea	
[8/2/20 12:16PM]	[CLANCHAT]: Obitominerin: off hand crossbow? 	
[8/2/20 12:16PM]	[CLANCHAT]: Obitominerin: nah	
[8/2/20 12:16PM]	[CLANCHAT]: Nub: anyone got pegasians i can buy	
[8/2/20 12:16PM]	[CLANCHAT]: Jackp: howd i do an instance?	
[8/2/20 12:17PM]	[CLANCHAT]: Alude: ;;instance	
[8/2/20 12:17PM]	[CLANCHAT]: Hairloss: welcome Theonlyone	
[8/2/20 12:17PM]	[CLANCHAT]: Nub: ive gone into a instance but every kill do i have to leave and come back	
[8/2/20 12:17PM]	[CLANCHAT]: Nub: come back	
[8/2/20 12:17PM]	[CLANCHAT]: Alude: now elite void is betteR?	
[8/2/20 12:18PM]	[CLANCHAT]: Dylan: is it fixed?	
[8/2/20 12:18PM]	[CLANCHAT]: Obitominerin: they will fix	
[8/2/20 12:18PM]	[CLANCHAT]: Obitominerin: anyone let me know agily ticket more	
[8/2/20 12:23PM]	[CLANCHAT]: Hairloss: ayy gz Shock	
[8/2/20 12:23PM]	[CLANCHAT]: Blue: gzz	
[8/2/20 12:23PM]	[CLANCHAT]: Shock Blade:  oh red robin hat 	
[8/2/20 12:24PM]	[CLANCHAT]: Shock Blade:  pog	
[8/2/20 12:24PM]	[CLANCHAT]: Shock Blade:  ty :)	
[8/2/20 12:24PM]	[CLANCHAT]: Hairloss: fashionscape lmao	
[8/2/20 12:24PM]	[CLANCHAT]: Shock Blade:  ikr haha	
[8/2/20 12:26PM]	[CLANCHAT]: Nub: anyone got pegasians for sale ?	
[8/2/20 12:27PM]	[CLANCHAT]: Blue: nop	
[8/2/20 12:29PM]	[CLANCHAT]: Obitominerin: nope 	
[8/2/20 12:29PM]	[CLANCHAT]: Nub: best place to set cannon up and train range ?	
[8/2/20 12:33PM]	[CLANCHAT]: Hairfarm: green dragons wildy	
[8/2/20 12:33PM]	[CLANCHAT]: Hairfarm: they packed together like crazy lol	
[8/2/20 12:34PM]	[CLANCHAT]: Blue: u can also do frost dragons if ya wanna train prayer fast	
[8/2/20 12:34PM]	[CLANCHAT]: Hairloss: for sure yeah get a bonecrusher with you	
[8/2/20 12:34PM]	[CLANCHAT]: Nub: anywhere thats not in the wild lol	
[8/2/20 12:39PM]	[CLANCHAT]: Nub: bone crusher tradeable ?	
[8/2/20 12:39PM]	[CLANCHAT]: Blue: yh	
[8/2/20 12:39PM]	[CLANCHAT]: Nub: how much are they	
[8/2/20 12:40PM]	[CLANCHAT]: Blue: any clue hair?	
[8/2/20 12:41PM]	[CLANCHAT]: Hairfarm: I'd say 500m -1b	
[8/2/20 12:41PM]	[CLANCHAT]: Hairfarm: not many people sell them	
[8/2/20 12:41PM]	[CLANCHAT]: Obitominerin: theyre keep clues that why lol	
[8/2/20 12:41PM]	[CLANCHAT]: Hairloss: hey Jrod wb bro	
[8/2/20 12:41PM]	[CLANCHAT]: Jrod3439: hey man whats good	
[8/2/20 12:41PM]	[CLANCHAT]: Hairloss: nothing much lol still getting drop blocked by crazy man	
[8/2/20 12:42PM]	[CLANCHAT]: Hairloss: hbu lol still looking for a phat?	
[8/2/20 12:42PM]	[CLANCHAT]: Jrod3439: finaly got a yellow	
[8/2/20 12:42PM]	[CLANCHAT]: Jrod3439: which one u sellign	
[8/2/20 12:42PM]	[CLANCHAT]: Hairloss: godly, only got green for sale but you prolly don't want it	
[8/2/20 12:42PM]	[CLANCHAT]: Jrod3439: hm u looking for it	
[8/2/20 12:43PM]	[CLANCHAT]: Hairloss: idm lol	
[8/2/20 12:43PM]	[CLANCHAT]: Jrod3439: i bought my yellow for 8b cash last night	
[8/2/20 12:43PM]	[CLANCHAT]: Jrod3439: from uzi	
[8/2/20 12:43PM]	[CLANCHAT]: Hairloss: ayy from who?	
[8/2/20 12:43PM]	[CLANCHAT]: Hairloss: ooo	
[8/2/20 12:43PM]	[CLANCHAT]: Hairloss: bet that's a decent price compared to the 20b you were offering	
[8/2/20 12:43PM]	[CLANCHAT]: Hairloss: yesterday lol	
[8/2/20 12:43PM]	[CLANCHAT]: Jrod3439: lol i no	
[8/2/20 12:44PM]	[CLANCHAT]: Jrod3439: didnt no they was only 30 in the dono store	
[8/2/20 12:44PM]	[CLANCHAT]: Obitominerin: what yall up?	
[8/2/20 12:44PM]	[CLANCHAT]: Hairloss: only 30 you say?	
[8/2/20 12:44PM]	[CLANCHAT]: Hairloss: $30 is almost a tbow lol	
[8/2/20 12:44PM]	[CLANCHAT]: Obitominerin: sunday today shit. right now i have working on agily 99	
[8/2/20 12:45PM]	[CLANCHAT]: Hairloss: ayy fff that'll be a grind	
[8/2/20 12:45PM]	[CLANCHAT]: Jrod3439: yeah but then there is the 15 points 	
[8/2/20 12:45PM]	[CLANCHAT]: Jrod3439: going for 2b lol	
[8/2/20 12:46PM]	[CLANCHAT]: Obitominerin: anyone have more agily ticket?	
[8/2/20 12:46PM]	[CLANCHAT]: Hairloss: lol aight fr the prices do be awkward	
[8/2/20 12:46PM]	[CLANCHAT]: Jrod3439: yeah man fr	
[8/2/20 12:46PM]	[CLANCHAT]: Hairloss: finally lmao	
[8/2/20 12:46PM]	[CLANCHAT]: Jrod3439: would you sell your green phat for 8b cash or no	
[8/2/20 12:46PM]	[CLANCHAT]: Jrod3439: gz	
[8/2/20 12:47PM]	[CLANCHAT]: Hairloss: That's a deal lol, I don't really fashionscape lmao	
[8/2/20 12:47PM]	[CLANCHAT]: Jrod3439: i here ya man	
[8/2/20 12:47PM]	[CLANCHAT]: Jrod3439: i think i hae something in mind	
[8/2/20 12:47PM]	[CLANCHAT]: Hairloss: lol bet	
[8/2/20 12:47PM]	[CLANCHAT]: Blue: the purple phat is goated tho	
[8/2/20 12:48PM]	[CLANCHAT]: Obitominerin: if all master skills are end then will be new cape lol 	
[8/2/20 12:49PM]	[CLANCHAT]: Blue: hey hair do trickster boots and gloves have stats?	
[8/2/20 12:52PM]	[CLANCHAT]: Obitominerin: when i get to 99 agily then anyone want to agily gear and gloves?	
[8/2/20 12:52PM]	[CLANCHAT]: Obitominerin: gear and gloves	
[8/2/20 12:53PM]	[CLANCHAT]: Hairloss: Wb Kat	
[8/2/20 12:54PM]	[CLANCHAT]: Atmaisfear:  I could use the agility equipts.	
[8/2/20 12:54PM]	[CLANCHAT]: Obitominerin: oh alright there cheap	
[8/2/20 12:55PM]	[CLANCHAT]: Hairloss: Jrod I'll sell you the green phat for only 5b lol	
[8/2/20 12:55PM]	[CLANCHAT]: Hairloss: it's really not worth too much	
[8/2/20 12:55PM]	[CLANCHAT]: Jrod3439: yo	
[8/2/20 12:55PM]	[CLANCHAT]: Jrod3439: sorry bout that	
[8/2/20 12:55PM]	[CLANCHAT]: Hairloss: it's cool bro	
[8/2/20 12:55PM]	[CLANCHAT]: Jrod3439: i was talking to flub lol	
[8/2/20 12:55PM]	[CLANCHAT]: Hairloss: ooo	
[8/2/20 01:08PM]	[CLANCHAT]: Obitominerin: you new account dil 0.o	
[8/2/20 01:08PM]	[CLANCHAT]: Dil: yeh	
[8/2/20 01:09PM]	[CLANCHAT]: Jrod3439: flow i had to put the e on dice u little shit	
[8/2/20 01:09PM]	[CLANCHAT]: Cashflow: lol	
[8/2/20 01:09PM]	[CLANCHAT]: Jrod3439: lol	
[8/2/20 01:10PM]	[CLANCHAT]: Jrod3439: buying phats	
[8/2/20 01:15PM]	[CLANCHAT]: Martijn: ayyy im back bby	
[8/2/20 01:15PM]	[CLANCHAT]: Dil: its the man	
[8/2/20 01:15PM]	[CLANCHAT]: Martijn: im the man	
[8/2/20 01:16PM]	[CLANCHAT]: Obitominerin: yo	
[8/2/20 01:21PM]	[CLANCHAT]: Obitominerin: agily 90 lvl now :D	
[8/2/20 01:22PM]	[CLANCHAT]: Flub: yooo	
[8/2/20 01:22PM]	[CLANCHAT]: Obitominerin: lol sup?	
[8/2/20 01:22PM]	[CLANCHAT]: Hairloss: wb Flub	
[8/2/20 01:23PM]	[CLANCHAT]: Flub: <3	
[8/2/20 01:23PM]	[CLANCHAT]: Dil: pog	
[8/2/20 01:25PM]	[CLANCHAT]: Obitominerin: nice	
[8/2/20 01:25PM]	[CLANCHAT]: Jrod3439: thanks noll for reminding me	
[8/2/20 01:27PM]	[CLANCHAT]: Nom: yal so nubbys	
[8/2/20 01:27PM]	[CLANCHAT]: Hairloss: oh damn rare sight to see developer tag	
[8/2/20 01:27PM]	[CLANCHAT]: Nom: its a wild hairloss	
[8/2/20 01:28PM]	[CLANCHAT]: Flub: gzgz	
[8/2/20 01:28PM]	[CLANCHAT]: Obitominerin: gz	
[8/2/20 01:28PM]	[CLANCHAT]: Obitominerin: almost range master :D	
[8/2/20 01:28PM]	[CLANCHAT]: Nom:  ::answer nom	
[8/2/20 01:28PM]	[CLANCHAT]: Hairloss: lmao bet Nom	
[8/2/20 01:28PM]	[CLANCHAT]: Obitominerin: lol	
[8/2/20 01:29PM]	[CLANCHAT]: Flub: selling 400b, 401b	
[8/2/20 01:29PM]	[CLANCHAT]: Hairloss: lmao what?	
[8/2/20 01:29PM]	[CLANCHAT]: M O V I E S: lol	
[8/2/20 01:29PM]	[CLANCHAT]: Obitominerin: what?	
[8/2/20 01:29PM]	[CLANCHAT]: Hairloss: Ooo	
[8/2/20 01:31PM]	[CLANCHAT]: Cashflow: kq queen slayer kills give no xp :(	
[8/2/20 01:31PM]	[CLANCHAT]: Obitominerin: rip 	
[8/2/20 01:36PM]	[CLANCHAT]: Flub: ooo that makes me happy how that message fits	
[8/2/20 01:36PM]	[CLANCHAT]: Flub: literally perfectly in the fixed client chatbox	
[8/2/20 01:36PM]	[CLANCHAT]: Hairloss: lmao too bad the drop was only a vissy	
[8/2/20 01:36PM]	[CLANCHAT]: Flub: true :(	
[8/2/20 01:37PM]	[CLANCHAT]: Cashflow: gz	
[8/2/20 01:37PM]	[CLANCHAT]: Katrina Law: thanks	
[8/2/20 01:38PM]	[CLANCHAT]: Hairloss: now thats a decent drop gz Kat	
[8/2/20 01:39PM]	[CLANCHAT]: Katrina Law: ikr	
[8/2/20 01:39PM]	[CLANCHAT]: Katrina Law: gz	
[8/2/20 01:39PM]	[CLANCHAT]: Cashflow: ty	
[8/2/20 01:39PM]	[CLANCHAT]: Hairloss: sick cheers 	
[8/2/20 01:41PM]	[CLANCHAT]: Obitominerin: nice	
[8/2/20 01:42PM]	[CLANCHAT]: Alude: sell scythe for 30$ scrolls 	
[8/2/20 01:43PM]	[CLANCHAT]: Jrod3439: tbows are 50b now	
[8/2/20 01:43PM]	[CLANCHAT]: M O V I E S: no	
[8/2/20 01:43PM]	[CLANCHAT]: M O V I E S: i just buy them at that lol	
[8/2/20 01:43PM]	[CLANCHAT]: Jrod3439: lol must be nice(:	
[8/2/20 01:44PM]	[CLANCHAT]: M O V I E S: lol	
[8/2/20 01:44PM]	[CLANCHAT]: Hairloss: oh damn jrod you splashed out	
[8/2/20 01:44PM]	[CLANCHAT]: Obitominerin: 3 days left for my birthday	
[8/2/20 01:44PM]	[CLANCHAT]: Jrod3439: are instances bugged rn	
[8/2/20 01:44PM]	[CLANCHAT]: Hairloss: shouldnt be	
[8/2/20 01:44PM]	[CLANCHAT]: Daegan126: Crazy lvl 2 man works fine	
[8/2/20 01:44PM]	[CLANCHAT]: Jrod3439: hmm alright	
[8/2/20 01:45PM]	[CLANCHAT]: Obitominerin: lol crazy lvl 2 is long health 	
[8/2/20 01:45PM]	[CLANCHAT]: Daegan126: ugh yeah	
[8/2/20 01:45PM]	[CLANCHAT]: Obitominerin: no worry :D	
[8/2/20 01:45PM]	[CLANCHAT]: Obitominerin: use melee pray :p	
[8/2/20 01:46PM]	[CLANCHAT]: Alude: dam i bougt title for 20k lp and cant change them...	
[8/2/20 01:46PM]	[CLANCHAT]: Obitominerin: void and scryle right?	
[8/2/20 01:46PM]	[CLANCHAT]: Jrod3439: talk to him and reset	
[8/2/20 01:46PM]	[CLANCHAT]: Obitominerin: that your husband lmao	
[8/2/20 01:46PM]	[CLANCHAT]: Obitominerin: kidding	
[8/2/20 01:47PM]	[CLANCHAT]: Obitominerin: gz	
[8/2/20 01:47PM]	[CLANCHAT]: Katrina Law: gz	
[8/2/20 01:47PM]	[CLANCHAT]: Jrod3439: aye gz man	
[8/2/20 01:47PM]	[CLANCHAT]: Cashflow: gz	
[8/2/20 01:47PM]	[CLANCHAT]: Obitominerin: they have a vine whip?	
[8/2/20 01:47PM]	[CLANCHAT]: Leven: does anyone need to farm void? i need 460 points	
[8/2/20 01:47PM]	[CLANCHAT]: Obitominerin: i have working on agily 	
[8/2/20 01:48PM]	[CLANCHAT]: Alude: iff elite better then reg rn ill can go farm	
[8/2/20 01:48PM]	[CLANCHAT]: Hairloss: cheers	
[8/2/20 01:48PM]	[CLANCHAT]: Jrod3439: elite isnt still broken	
[8/2/20 01:48PM]	[CLANCHAT]: Obitominerin: elite work?	
[8/2/20 01:49PM]	[CLANCHAT]: Jrod3439: flow you mf u did it to me again	
[8/2/20 01:49PM]	[CLANCHAT]: Cashflow: lmao	
[8/2/20 01:49PM]	[CLANCHAT]: Jrod3439: lol alls i had to do there is hit enter	
[8/2/20 01:49PM]	[CLANCHAT]: Cashflow: i will come pc in a few finishing this kq slay task	
[8/2/20 01:50PM]	[CLANCHAT]: Obitominerin: ill in pc	
[8/2/20 02:00PM]	[CLANCHAT]: Obitominerin:  ::answer GOD OF WAR SHIELD lol	
[8/2/20 02:02PM]	[CLANCHAT]: Alude: sell scythe for 30$ scrolls	
[8/2/20 02:04PM]	[CLANCHAT]: Alude: wtf voids or scythe get nerfed?	
[8/2/20 02:04PM]	[CLANCHAT]: Alude: cant hit 100 lol	
[8/2/20 02:05PM]	[CLANCHAT]: Hairloss: nah i dont think so might just be rng	
[8/2/20 02:05PM]	[CLANCHAT]: Obitominerin: rs3 fist of guthix is dead 	
[8/2/20 02:08PM]	[CLANCHAT]: Jrod3439: gzz 	
[8/2/20 02:08PM]	[CLANCHAT]: Alude: how can i got a dicer rank?	
[8/2/20 02:08PM]	[CLANCHAT]: Alude: tyy	
[8/2/20 02:08PM]	[CLANCHAT]: Hairloss: gz	
[8/2/20 02:09PM]	[CLANCHAT]: Hairloss: buy a dice hold it in inv and go on loyalty titles	
[8/2/20 02:09PM]	[CLANCHAT]: Alude: where buy a dice?	
[8/2/20 02:09PM]	[CLANCHAT]: Hairloss: select the dicer title, at gambler at home	
[8/2/20 02:10PM]	[CLANCHAT]: Alude: got em :P	
